EXCH,SEGMENT,SECURITY_ID,INSTRUMENT_NAME,EXPIRY_CODE,TRADING_SYMBOL,LOT_UNITS,CUSTOM_SYMBOL,EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SERIES,SYMBOL_NAME
NSE,D,112847,OPTSTK,25 Aug 2026,JSWENERGY-Aug2026-720-CE,1075,JSWENERGY 25 AUG 720 CE,08/25/2026 14:00,720.00000,CE,5,M,OPTSTK,,
NSE,D,102059,OPTSTK,28 Jul 2026,HINDUNILVR-Jul2026-1860-CE,300,HINDUNILVR 28 JUL 1860 CE,07/28/2026 14:00,1860.00000,CE,5,M,OPTSTK,,
NSE,D,72859,OPTSTK,28 Jul 2026,BAJAJHLDNG-Jul2026-6800-PE,75,BAJAJHLDNG 28 JUL 6800 PE,07/28/2026 14:00,6800.00000,PE,5,M,OPTSTK,,
NSE,D,70307,OPTIDX,29 Sep 2026,BANKNIFTY-Sep2026-66200-PE,30,BANKNIFTY 29 SEP 66200 PE,09/29/2026 14:00,66200.00000,PE,5,M,OPTIDX,,
NSE,D,43562,OPTSTK,25 Aug 2026,DRREDDY-Aug2026-950-PE,625,DRREDDY 25 AUG 950 PE,08/25/2026 14:00,950.00000,PE,5,M,OPTSTK,,
NSE,D,137140,OPTSTK,25 Aug 2026,PGEL-Aug2026-650-PE,950,PGEL 25 AUG 650 PE,08/25/2026 14:00,650.00000,PE,5,M,OPTSTK,,
NSE,D,156853,OPTSTK,29 Sep 2026,ZYDUSLIFE-Sep2026-1340-PE,900,ZYDUSLIFE 29 SEP 1340 PE,09/29/2026 14:00,1340.00000,PE,5,M,OPTSTK,,
NSE,D,44011,OPTSTK,29 Sep 2026,APLAPOLLO-Sep2026-2440-CE,350,APLAPOLLO 29 SEP 2440 CE,09/29/2026 14:00,2440.00000,CE,5,M,OPTSTK,,
NSE,D,102232,OPTSTK,25 Aug 2026,HINDUNILVR-Aug2026-1800-CE,300,HINDUNILVR 25 AUG 1800 CE,08/25/2026 14:00,1800.00000,CE,5,M,OPTSTK,,
NSE,D,45866,OPTSTK,29 Sep 2026,ABB-Sep2026-11200-CE,125,ABB 29 SEP 11200 CE,09/29/2026 14:00,11200.00000,CE,5,M,OPTSTK,,
NSE,D,76227,OPTSTK,28 Jul 2026,BDL-Jul2026-1760-CE,425,BDL 28 JUL 1760 CE,07/28/2026 14:00,1760.00000,CE,5,M,OPTSTK,,
NSE,D,43549,OPTSTK,25 Aug 2026,DRREDDY-Aug2026-720-PE,625,DRREDDY 25 AUG 720 PE,08/25/2026 14:00,720.00000,PE,5,M,OPTSTK,,
NSE,D,102287,OPTSTK,29 Sep 2026,EICHERMOT-Sep2026-5800-PE,100,EICHERMOT 29 SEP 5800 PE,09/29/2026 14:00,5800.00000,PE,5,M,OPTSTK,,
NSE,D,69111,OPTIDX,29 Sep 2026,BANKNIFTY-Sep2026-44300-CE,30,BANKNIFTY 29 SEP 44300 CE,09/29/2026 14:00,44300.00000,CE,5,M,OPTIDX,,
NSE,D,61446,OPTIDX,25 Aug 2026,NIFTY-Aug2026-23200-PE,65,NIFTY 25 AUG 23200 PE,08/25/2026 14:00,23200.00000,PE,5,M,OPTIDX,,
NSE,D,43414,OPTSTK,25 Aug 2026,TATAPOWER-Aug2026-190-PE,1450,TATAPOWER 25 AUG 190 PE,08/25/2026 14:00,190.00000,PE,5,M,OPTSTK,,
NSE,D,56630,OPTSTK,25 Aug 2026,INDUSTOWER-Aug2026-270-CE,1700,INDUSTOWER 25 AUG 270 CE,08/25/2026 14:00,270.00000,CE,5,M,OPTSTK,,
NSE,D,85751,OPTSTK,25 Aug 2026,CUMMINSIND-Aug2026-6300-PE,200,CUMMINSIND 25 AUG 6300 PE,08/25/2026 14:00,6300.00000,PE,5,M,OPTSTK,,
NSE,D,142447,OPTSTK,25 Aug 2026,SAIL-Aug2026-195-PE,4700,SAIL 25 AUG 195 PE,08/25/2026 14:00,195.00000,PE,1,M,OPTSTK,,
NSE,D,111321,OPTSTK,25 Aug 2026,ICICIBANK-Aug2026-1030-PE,700,ICICIBANK 25 AUG 1030 PE,08/25/2026 14:00,1030.00000,PE,5,M,OPTSTK,,
NSE,D,123883,OPTSTK,29 Sep 2026,LUPIN-Sep2026-1760-PE,425,LUPIN 29 SEP 1760 PE,09/29/2026 14:00,1760.00000,PE,5,M,OPTSTK,,
NSE,D,41806,OPTSTK,28 Jul 2026,COFORGE-Jul2026-1960-CE,475,COFORGE 28 JUL 1960 CE,07/28/2026 14:00,1960.00000,CE,5,M,OPTSTK,,
NSE,D,111747,OPTSTK,28 Jul 2026,KFINTECH-Jul2026-800-PE,575,KFINTECH 28 JUL 800 PE,07/28/2026 14:00,800.00000,PE,5,M,OPTSTK,,
NSE,D,111458,OPTSTK,25 Aug 2026,ICICIBANK-Aug2026-1610-PE,700,ICICIBANK 25 AUG 1610 PE,08/25/2026 14:00,1610.00000,PE,5,M,OPTSTK,,
NSE,D,137874,OPTSTK,29 Sep 2026,PIDILITIND-Sep2026-2080-PE,500,PIDILITIND 29 SEP 2080 PE,09/29/2026 14:00,2080.00000,PE,5,M,OPTSTK,,
NSE,D,100639,OPTSTK,29 Sep 2026,DLF-Sep2026-760-CE,950,DLF 29 SEP 760 CE,09/29/2026 14:00,760.00000,CE,5,M,OPTSTK,,
NSE,D,154590,OPTSTK,29 Sep 2026,TMPV-Sep2026-260-CE,1600,TMPV 29 SEP 260 CE,09/29/2026 14:00,260.00000,CE,5,M,OPTSTK,,
NSE,D,105763,OPTSTK,25 Aug 2026,GODFRYPHLP-Aug2026-2750-CE,275,GODFRYPHLP 25 AUG 2750 CE,08/25/2026 14:00,2750.00000,CE,5,M,OPTSTK,,
NSE,D,82819,OPTSTK,29 Sep 2026,AMBER-Sep2026-4000-PE,100,AMBER 29 SEP 4000 PE,09/29/2026 14:00,4000.00000,PE,5,M,OPTSTK,,
NSE,D,65033,OPTIDX,28 Jul 2026,NIFTYNXT50-Jul2026-81900-PE,25,NIFTYNXT50 28 JUL 81900 PE,07/28/2026 14:00,81900.00000,PE,5,M,OPTIDX,,
NSE,D,114395,OPTSTK,28 Jul 2026,LICI-Jul2026-470-PE,1400,LICI 28 JUL 470 PE,07/28/2026 14:00,470.00000,PE,5,M,OPTSTK,,
NSE,D,86505,OPTSTK,28 Jul 2026,DELHIVERY-Jul2026-380-PE,2075,DELHIVERY 28 JUL 380 PE,07/28/2026 14:00,380.00000,PE,5,M,OPTSTK,,
NSE,D,146935,OPTSTK,29 Sep 2026,SBIN-Sep2026-960-PE,750,SBIN 29 SEP 960 PE,09/29/2026 14:00,960.00000,PE,5,M,OPTSTK,,
NSE,D,130459,OPTSTK,28 Jul 2026,PERSISTENT-Jul2026-3600-PE,125,PERSISTENT 28 JUL 3600 PE,07/28/2026 14:00,3600.00000,PE,5,M,OPTSTK,,
NSE,D,144277,OPTSTK,25 Aug 2026,RELIANCE-Aug2026-1590-CE,500,RELIANCE 25 AUG 1590 CE,08/25/2026 14:00,1590.00000,CE,5,M,OPTSTK,,
NSE,D,126879,OPTSTK,25 Aug 2026,MUTHOOTFIN-Aug2026-4100-PE,275,MUTHOOTFIN 25 AUG 4100 PE,08/25/2026 14:00,4100.00000,PE,5,M,OPTSTK,,
NSE,D,52271,OPTIDX,29 Sep 2026,BANKNIFTY-Sep2026-46500-PE,30,BANKNIFTY 29 SEP 46500 PE,09/29/2026 14:00,46500.00000,PE,5,M,OPTIDX,,
NSE,D,59497,OPTIDX,25 Aug 2026,BANKNIFTY-Aug2026-69900-PE,30,BANKNIFTY 25 AUG 69900 PE,08/25/2026 14:00,69900.00000,PE,5,M,OPTIDX,,
NSE,D,102686,OPTSTK,29 Sep 2026,FEDERALBNK-Sep2026-330-PE,2500,FEDERALBNK 29 SEP 330 PE,09/29/2026 14:00,330.00000,PE,5,M,OPTSTK,,
NSE,D,112331,OPTSTK,28 Jul 2026,JIOFIN-Jul2026-345-CE,2350,JIOFIN 28 JUL 345 CE,07/28/2026 14:00,345.00000,CE,1,M,OPTSTK,,
NSE,D,107540,OPTSTK,28 Jul 2026,INDUSINDBK-Jul2026-1070-CE,700,INDUSINDBK 28 JUL 1070 CE,07/28/2026 14:00,1070.00000,CE,5,M,OPTSTK,,
NSE,D,61775,OPTIDX,25 Aug 2026,NIFTY-Aug2026-24600-CE,65,NIFTY 25 AUG 24600 CE,08/25/2026 14:00,24600.00000,CE,5,M,OPTIDX,,
NSE,D,154268,OPTSTK,29 Sep 2026,TIINDIA-Sep2026-2800-CE,200,TIINDIA 29 SEP 2800 CE,09/29/2026 14:00,2800.00000,CE,5,M,OPTSTK,,
NSE,D,125429,OPTSTK,28 Jul 2026,NHPC-Jul2026-100-CE,6950,NHPC 28 JUL 100 CE,07/28/2026 14:00,100.00000,CE,1,M,OPTSTK,,
NSE,D,60450,OPTIDX,25 Aug 2026,MIDCPNIFTY-Aug2026-13475-PE,120,MIDCPNIFTY 25 AUG 13475 PE,08/25/2026 14:00,13475.00000,PE,5,M,OPTIDX,,
NSE,D,42070,OPTSTK,25 Aug 2026,TRENT-Aug2026-2000-PE,225,TRENT 25 AUG 2000 PE,08/25/2026 14:00,2000.00000,PE,5,M,OPTSTK,,
NSE,D,100078,OPTSTK,29 Sep 2026,DIVISLAB-Sep2026-8200-CE,100,DIVISLAB 29 SEP 8200 CE,09/29/2026 14:00,8200.00000,CE,5,M,OPTSTK,,
BSE,D,823868,OPTIDX,27 Aug 2026,FOCIT-27Aug2026-31500-PE,45,FOCIT 27 AUG 31500 PE,08/27/2026 14:00,31500.00000,PE,5,M,OPTIDX,,BITOPT
NSE,D,99770,OPTSTK,25 Aug 2026,HDFCBANK-Aug2026-520-PE,650,HDFCBANK 25 AUG 520 PE,08/25/2026 14:00,520.00000,PE,5,M,OPTSTK,,
NSE,D,133512,OPTSTK,25 Aug 2026,OFSS-Aug2026-12300-CE,100,OFSS 25 AUG 12300 CE,08/25/2026 14:00,12300.00000,CE,5,M,OPTSTK,,
NSE,D,116790,OPTSTK,25 Aug 2026,LAURUSLABS-Aug2026-1320-PE,850,LAURUSLABS 25 AUG 1320 PE,08/25/2026 14:00,1320.00000,PE,5,M,OPTSTK,,
NSE,D,40423,OPTSTK,28 Jul 2026,OBEROIRLTY-Jul2026-2680-PE,350,OBEROIRLTY 28 JUL 2680 PE,07/28/2026 14:00,2680.00000,PE,5,M,OPTSTK,,
NSE,D,112846,OPTSTK,25 Aug 2026,JSWENERGY-Aug2026-710-PE,1075,JSWENERGY 25 AUG 710 PE,08/25/2026 14:00,710.00000,PE,5,M,OPTSTK,,
NSE,D,41035,OPTSTK,28 Jul 2026,KOTAKBANK-Jul2026-285-PE,2000,KOTAKBANK 28 JUL 285 PE,07/28/2026 14:00,285.00000,PE,5,M,OPTSTK,,
NSE,D,136999,OPTSTK,28 Jul 2026,RECLTD-Jul2026-370-CE,1575,RECLTD 28 JUL 370 CE,07/28/2026 14:00,370.00000,CE,5,M,OPTSTK,,
NSE,D,105815,OPTSTK,25 Aug 2026,IEX-Aug2026-80-CE,4350,IEX 25 AUG 80 CE,08/25/2026 14:00,80.00000,CE,1,M,OPTSTK,,
NSE,D,110294,OPTSTK,25 Aug 2026,HINDUNILVR-Aug2026-2220-CE,300,HINDUNILVR 25 AUG 2220 CE,08/25/2026 14:00,2220.00000,CE,5,M,OPTSTK,,
BSE,D,834649,OPTIDX,30 Jul 2026,FOCIT-30Jul2026-45000-CE,45,FOCIT 30 JUL 45000 CE,07/30/2026 14:00,45000.00000,CE,5,M,OPTIDX,,BITOPT
NSE,D,130328,OPTSTK,29 Sep 2026,NAUKRI-Sep2026-1000-CE,550,NAUKRI 29 SEP 1000 CE,09/29/2026 14:00,1000.00000,CE,5,M,OPTSTK,,
NSE,D,75145,OPTSTK,25 Aug 2026,BDL-Aug2026-1080-CE,425,BDL 25 AUG 1080 CE,08/25/2026 14:00,1080.00000,CE,5,M,OPTSTK,,
BSE,D,857727,OPTIDX,24 Sep 2026,BANKEX-24Sep2026-57900-PE,30,BANKEX 24 SEP 57900 PE,09/24/2026 14:00,57900.00000,PE,5,M,OPTIDX,,BKXOPT
NSE,D,41241,OPTIDX,25 Aug 2026,MIDCPNIFTY-Aug2026-12125-PE,120,MIDCPNIFTY 25 AUG 12125 PE,08/25/2026 14:00,12125.00000,PE,5,M,OPTIDX,,
NSE,D,40303,OPTSTK,25 Aug 2026,ONGC-Aug2026-195-PE,2250,ONGC 25 AUG 195 PE,08/25/2026 14:00,195.00000,PE,1,M,OPTSTK,,
BSE,D,842015,OPTIDX,24 Sep 2026,BANKEX-24Sep2026-61300-CE,30,BANKEX 24 SEP 61300 CE,09/24/2026 14:00,61300.00000,CE,5,M,OPTIDX,,BKXOPT
NSE,D,44549,OPTSTK,28 Jul 2026,HCLTECH-Jul2026-1510-CE,400,HCLTECH 28 JUL 1510 CE,07/28/2026 14:00,1510.00000,CE,5,M,OPTSTK,,
NSE,D,112959,OPTSTK,25 Aug 2026,IDFCFIRSTB-Aug2026-63-PE,9275,IDFCFIRSTB 25 AUG 63 PE,08/25/2026 14:00,63.00000,PE,1,M,OPTSTK,,
NSE,D,39763,OPTSTK,29 Sep 2026,ZYDUSLIFE-Sep2026-1640-CE,900,ZYDUSLIFE 29 SEP 1640 CE,09/29/2026 14:00,1640.00000,CE,5,M,OPTSTK,,
NSE,D,81696,OPTSTK,25 Aug 2026,ALKEM-Aug2026-3500-CE,125,ALKEM 25 AUG 3500 CE,08/25/2026 14:00,3500.00000,CE,5,M,OPTSTK,,
NSE,D,95033,OPTSTK,29 Sep 2026,CANBK-Sep2026-70-PE,6750,CANBK 29 SEP 70 PE,09/29/2026 14:00,70.00000,PE,1,M,OPTSTK,,
NSE,D,40924,OPTIDX,25 Aug 2026,BANKNIFTY-Aug2026-72400-CE,30,BANKNIFTY 25 AUG 72400 CE,08/25/2026 14:00,72400.00000,CE,5,M,OPTIDX,,
NSE,D,133549,OPTSTK,28 Jul 2026,PIIND-Jul2026-3400-PE,175,PIIND 28 JUL 3400 PE,07/28/2026 14:00,3400.00000,PE,5,M,OPTSTK,,
NSE,D,140902,OPTSTK,29 Sep 2026,POWERGRID-Sep2026-320-CE,1900,POWERGRID 29 SEP 320 CE,09/29/2026 14:00,320.00000,CE,5,M,OPTSTK,,
NSE,D,44302,OPTSTK,25 Aug 2026,LICI-Aug2026-565-PE,1400,LICI 25 AUG 565 PE,08/25/2026 14:00,565.00000,PE,5,M,OPTSTK,,
NSE,D,124184,OPTSTK,28 Jul 2026,NBCC-Jul2026-108-PE,6500,NBCC 28 JUL 108 PE,07/28/2026 14:00,108.00000,PE,1,M,OPTSTK,,
NSE,D,115300,OPTSTK,25 Aug 2026,KFINTECH-Aug2026-800-CE,575,KFINTECH 25 AUG 800 CE,08/25/2026 14:00,800.00000,CE,5,M,OPTSTK,,
NSE,D,39016,OPTSTK,29 Sep 2026,OFSS-Sep2026-14200-CE,100,OFSS 29 SEP 14200 CE,09/29/2026 14:00,14200.00000,CE,5,M,OPTSTK,,
NSE,D,88139,OPTSTK,28 Jul 2026,DIXON-Jul2026-13100-PE,50,DIXON 28 JUL 13100 PE,07/28/2026 14:00,13100.00000,PE,5,M,OPTSTK,,
NSE,D,120039,OPTSTK,25 Aug 2026,KAYNES-Aug2026-2950-CE,150,KAYNES 25 AUG 2950 CE,08/25/2026 14:00,2950.00000,CE,5,M,OPTSTK,,
NSE,D,155602,OPTSTK,29 Sep 2026,UNIONBANK-Sep2026-190-CE,4425,UNIONBANK 29 SEP 190 CE,09/29/2026 14:00,190.00000,CE,1,M,OPTSTK,,
NSE,D,126518,OPTSTK,28 Jul 2026,NUVAMA-Jul2026-1440-CE,500,NUVAMA 28 JUL 1440 CE,07/28/2026 14:00,1440.00000,CE,5,M,OPTSTK,,
NSE,D,40223,OPTSTK,29 Sep 2026,INDUSINDBK-Sep2026-1300-CE,700,INDUSINDBK 29 SEP 1300 CE,09/29/2026 14:00,1300.00000,CE,5,M,OPTSTK,,
NSE,D,63788,OPTIDX,25 Aug 2026,NIFTYNXT50-Aug2026-53000-PE,25,NIFTYNXT50 25 AUG 53000 PE,08/25/2026 14:00,53000.00000,PE,5,M,OPTIDX,,
NSE,D,72388,OPTIDX,29 Sep 2026,MIDCPNIFTY-Sep2026-12400-PE,120,MIDCPNIFTY 29 SEP 12400 PE,09/29/2026 14:00,12400.00000,PE,5,M,OPTIDX,,
NSE,D,108602,OPTSTK,28 Jul 2026,JINDALSTEL-Jul2026-1380-PE,625,JINDALSTEL 28 JUL 1380 PE,07/28/2026 14:00,1380.00000,PE,5,M,OPTSTK,,
NSE,D,66488,OPTSTK,28 Jul 2026,TMPV-Jul2026-265-CE,1600,TMPV 28 JUL 265 CE,07/28/2026 14:00,265.00000,CE,5,M,OPTSTK,,
NSE,D,125595,OPTSTK,29 Sep 2026,MARICO-Sep2026-620-CE,1200,MARICO 29 SEP 620 CE,09/29/2026 14:00,620.00000,CE,5,M,OPTSTK,,
NSE,D,119018,OPTSTK,29 Sep 2026,JSWENERGY-Sep2026-480-PE,1075,JSWENERGY 29 SEP 480 PE,09/29/2026 14:00,480.00000,PE,5,M,OPTSTK,,
NSE,D,129062,OPTSTK,28 Jul 2026,NMDC-Jul2026-89-PE,6750,NMDC 28 JUL 89 PE,07/28/2026 14:00,89.00000,PE,1,M,OPTSTK,,
NSE,D,121151,OPTSTK,25 Aug 2026,MANAPPURAM-Aug2026-250-PE,3000,MANAPPURAM 25 AUG 250 PE,08/25/2026 14:00,250.00000,PE,5,M,OPTSTK,,
BSE,D,831479,OPTIDX,27 Aug 2026,BANKEX-27Aug2026-58800-PE,30,BANKEX 27 AUG 58800 PE,08/27/2026 14:00,58800.00000,PE,5,M,OPTIDX,,BKXOPT
NSE,D,119653,OPTSTK,25 Aug 2026,KALYANKJIL-Aug2026-475-PE,1350,KALYANKJIL 25 AUG 475 PE,08/25/2026 14:00,475.00000,PE,5,M,OPTSTK,,
NSE,D,83894,OPTSTK,28 Jul 2026,COCHINSHIP-Jul2026-1740-PE,400,COCHINSHIP 28 JUL 1740 PE,07/28/2026 14:00,1740.00000,PE,5,M,OPTSTK,,
NSE,D,133094,OPTSTK,25 Aug 2026,OBEROIRLTY-Aug2026-1900-CE,350,OBEROIRLTY 25 AUG 1900 CE,08/25/2026 14:00,1900.00000,CE,5,M,OPTSTK,,
NSE,D,109038,OPTSTK,29 Sep 2026,HDFCBANK-Sep2026-580-CE,650,HDFCBANK 29 SEP 580 CE,09/29/2026 14:00,580.00000,CE,5,M,OPTSTK,,
BSE,D,1150135,OPTIDX,30 Jul 2026,SENSEX-30Jul2026-73100-PE,20,SENSEX 30 JUL 73100 PE,07/30/2026 14:00,73100.00000,PE,5,M,OPTIDX,,BSXOPT
NSE,D,102060,OPTSTK,28 Jul 2026,HINDUNILVR-Jul2026-1860-PE,300,HINDUNILVR 28 JUL 1860 PE,07/28/2026 14:00,1860.00000,PE,5,M,OPTSTK,,
NSE,D,154415,OPTSTK,29 Sep 2026,TITAN-Sep2026-5300-CE,175,TITAN 29 SEP 5300 CE,09/29/2026 14:00,5300.00000,CE,5,M,OPTSTK,,
NSE,D,64273,OPTIDX,25 Aug 2026,NIFTYNXT50-Aug2026-62400-CE,25,NIFTYNXT50 25 AUG 62400 CE,08/25/2026 14:00,62400.00000,CE,5,M,OPTIDX,,
NSE,D,61916,OPTIDX,28 Jul 2026,BANKNIFTY-Jul2026-58900-PE,30,BANKNIFTY 28 JUL 58900 PE,07/28/2026 14:00,58900.00000,PE,5,M,OPTIDX,,
NSE,D,41532,OPTSTK,25 Aug 2026,ASTRAL-Aug2026-800-CE,425,ASTRAL 25 AUG 800 CE,08/25/2026 14:00,800.00000,CE,5,M,OPTSTK,,
NSE,D,95310,OPTSTK,28 Jul 2026,GODREJCP-Jul2026-1210-PE,500,GODREJCP 28 JUL 1210 PE,07/28/2026 14:00,1210.00000,PE,5,M,OPTSTK,,
NSE,D,77761,OPTSTK,29 Sep 2026,360ONE-Sep2026-1440-PE,500,360ONE 29 SEP 1440 PE,09/29/2026 14:00,1440.00000,PE,5,M,OPTSTK,,
NSE,D,104516,OPTSTK,28 Jul 2026,ICICIPRULI-Jul2026-595-PE,925,ICICIPRULI 28 JUL 595 PE,07/28/2026 14:00,595.00000,PE,5,M,OPTSTK,,
NSE,D,40805,OPTIDX,11 Aug 2026,NIFTY-Aug2026-20900-CE,65,NIFTY 11 AUG 20900 CE,08/11/2026 14:00,20900.00000,CE,5,W,OPTIDX,,
NSE,D,99570,OPTSTK,28 Jul 2026,HDFCBANK-Jul2026-765-CE,650,HDFCBANK 28 JUL 765 CE,07/28/2026 14:00,765.00000,CE,5,M,OPTSTK,,
NSE,D,75695,OPTSTK,25 Aug 2026,BEL-Aug2026-280-CE,1425,BEL 25 AUG 280 CE,08/25/2026 14:00,280.00000,CE,5,M,OPTSTK,,
NSE,D,135597,OPTSTK,25 Aug 2026,PATANJALI-Aug2026-545-CE,1075,PATANJALI 25 AUG 545 CE,08/25/2026 14:00,545.00000,CE,5,M,OPTSTK,,
NSE,D,146280,OPTSTK,29 Sep 2026,SBILIFE-Sep2026-1320-PE,375,SBILIFE 29 SEP 1320 PE,09/29/2026 14:00,1320.00000,PE,5,M,OPTSTK,,
NSE,D,75132,OPTSTK,28 Jul 2026,BDL-Jul2026-1700-PE,425,BDL 28 JUL 1700 PE,07/28/2026 14:00,1700.00000,PE,5,M,OPTSTK,,
NSE,D,55753,OPTSTK,25 Aug 2026,PNB-Aug2026-60-PE,8000,PNB 25 AUG 60 PE,08/25/2026 14:00,60.00000,PE,1,M,OPTSTK,,
NSE,D,96515,OPTSTK,28 Jul 2026,HCLTECH-Jul2026-1500-CE,400,HCLTECH 28 JUL 1500 CE,07/28/2026 14:00,1500.00000,CE,5,M,OPTSTK,,
NSE,D,107690,OPTSTK,25 Aug 2026,GVT&D-Aug2026-3700-PE,125,GVT&D 25 AUG 3700 PE,08/25/2026 14:00,3700.00000,PE,5,M,OPTSTK,,
NSE,D,156166,OPTSTK,25 Aug 2026,VMM-Aug2026-92.5-CE,4850,VMM 25 AUG 92.5 CE,08/25/2026 14:00,92.50000,CE,1,M,OPTSTK,,
NSE,D,90021,OPTSTK,25 Aug 2026,DRREDDY-Aug2026-1360-CE,625,DRREDDY 25 AUG 1360 CE,08/25/2026 14:00,1360.00000,CE,5,M,OPTSTK,,
NSE,D,62192,OPTIDX,28 Jul 2026,BANKNIFTY-Jul2026-67500-PE,30,BANKNIFTY 28 JUL 67500 PE,07/28/2026 14:00,67500.00000,PE,5,M,OPTIDX,,
NSE,D,136502,OPTSTK,28 Jul 2026,PRESTIGE-Jul2026-1160-PE,450,PRESTIGE 28 JUL 1160 PE,07/28/2026 14:00,1160.00000,PE,5,M,OPTSTK,,
NSE,D,42159,OPTSTK,25 Aug 2026,DELHIVERY-Aug2026-310-PE,2075,DELHIVERY 25 AUG 310 PE,08/25/2026 14:00,310.00000,PE,5,M,OPTSTK,,
NSE,D,120184,OPTSTK,25 Aug 2026,LUPIN-Aug2026-2920-CE,425,LUPIN 25 AUG 2920 CE,08/25/2026 14:00,2920.00000,CE,5,M,OPTSTK,,
NSE,D,73742,OPTSTK,28 Jul 2026,BAJAJFINSV-Jul2026-1700-CE,300,BAJAJFINSV 28 JUL 1700 CE,07/28/2026 14:00,1700.00000,CE,5,M,OPTSTK,,
NSE,D,69015,OPTSTK,28 Jul 2026,APLAPOLLO-Jul2026-1520-PE,350,APLAPOLLO 28 JUL 1520 PE,07/28/2026 14:00,1520.00000,PE,5,M,OPTSTK,,
NSE,D,83538,OPTSTK,25 Aug 2026,COALINDIA-Aug2026-440-PE,1350,COALINDIA 25 AUG 440 PE,08/25/2026 14:00,440.00000,PE,5,M,OPTSTK,,
NSE,D,156585,OPTSTK,29 Sep 2026,WIPRO-Sep2026-165-PE,3000,WIPRO 29 SEP 165 PE,09/29/2026 14:00,165.00000,PE,1,M,OPTSTK,,
NSE,D,39645,OPTSTK,28 Jul 2026,TRENT-Jul2026-4250-CE,225,TRENT 28 JUL 4250 CE,07/28/2026 14:00,4250.00000,CE,5,M,OPTSTK,,
NSE,D,135567,OPTSTK,25 Aug 2026,PATANJALI-Aug2026-415-PE,1075,PATANJALI 25 AUG 415 PE,08/25/2026 14:00,415.00000,PE,5,M,OPTSTK,,
BSE,D,855129,OPTIDX,20 Aug 2026,SENSEX-20Aug2026-83200-PE,20,SENSEX 20 AUG 83200 PE,08/20/2026 14:00,83200.00000,PE,5,W,OPTIDX,,BSXOPT
NSE,D,156613,OPTSTK,29 Sep 2026,WIPRO-Sep2026-240-PE,3000,WIPRO 29 SEP 240 PE,09/29/2026 14:00,240.00000,PE,1,M,OPTSTK,,
NSE,D,134581,OPTSTK,25 Aug 2026,ONGC-Aug2026-227.5-PE,2250,ONGC 25 AUG 227.5 PE,08/25/2026 14:00,227.50000,PE,1,M,OPTSTK,,
NSE,D,112766,OPTSTK,28 Jul 2026,JSWENERGY-Jul2026-750-PE,1075,JSWENERGY 28 JUL 750 PE,07/28/2026 14:00,750.00000,PE,5,M,OPTSTK,,
NSE,D,111851,OPTSTK,25 Aug 2026,JINDALSTEL-Aug2026-1060-PE,625,JINDALSTEL 25 AUG 1060 PE,08/25/2026 14:00,1060.00000,PE,5,M,OPTSTK,,
NSE,D,145927,OPTSTK,28 Jul 2026,TORNTPHARM-Jul2026-2600-PE,125,TORNTPHARM 28 JUL 2600 PE,07/28/2026 14:00,2600.00000,PE,5,M,OPTSTK,,
NSE,D,74256,OPTSTK,28 Jul 2026,BANDHANBNK-Jul2026-182.5-CE,3600,BANDHANBNK 28 JUL 182.5 CE,07/28/2026 14:00,182.50000,CE,1,M,OPTSTK,,
NSE,D,76813,OPTSTK,25 Aug 2026,BHEL-Aug2026-415-PE,2625,BHEL 25 AUG 415 PE,08/25/2026 14:00,415.00000,PE,5,M,OPTSTK,,
NSE,D,99187,OPTSTK,25 Aug 2026,DABUR-Aug2026-335-CE,1250,DABUR 25 AUG 335 CE,08/25/2026 14:00,335.00000,CE,5,M,OPTSTK,,
NSE,D,119101,OPTSTK,28 Jul 2026,LTF-Jul2026-235-CE,2250,LTF 28 JUL 235 CE,07/28/2026 14:00,235.00000,CE,5,M,OPTSTK,,
NSE,D,102756,OPTSTK,28 Jul 2026,IDFCFIRSTB-Jul2026-76-CE,9275,IDFCFIRSTB 28 JUL 76 CE,07/28/2026 14:00,76.00000,CE,1,M,OPTSTK,,
NSE,D,111850,OPTSTK,25 Aug 2026,JINDALSTEL-Aug2026-1060-CE,625,JINDALSTEL 25 AUG 1060 CE,08/25/2026 14:00,1060.00000,CE,5,M,OPTSTK,,
NSE,D,82235,OPTSTK,29 Sep 2026,ALKEM-Sep2026-4700-PE,125,ALKEM 29 SEP 4700 PE,09/29/2026 14:00,4700.00000,PE,5,M,OPTSTK,,
NSE,D,123941,OPTSTK,28 Jul 2026,NAUKRI-Jul2026-920-CE,550,NAUKRI 28 JUL 920 CE,07/28/2026 14:00,920.00000,CE,5,M,OPTSTK,,
NSE,D,80202,OPTSTK,28 Jul 2026,ADANIENT-Jul2026-3750-PE,309,ADANIENT 28 JUL 3750 PE,07/28/2026 14:00,3750.00000,PE,5,M,OPTSTK,,
NSE,D,149875,OPTSTK,28 Jul 2026,TIINDIA-Jul2026-3500-PE,200,TIINDIA 28 JUL 3500 PE,07/28/2026 14:00,3500.00000,PE,5,M,OPTSTK,,
NSE,D,58256,FUTSTK,25 Aug 2026,JIOFIN-Aug2026-FUT,2350,JIOFIN 25 AUG -0.01 FUT,08/25/2026 14:00,-0.01000,XX,1,M,FUTSTK,,
